,date,andhra pradesh,arunachal pradesh,assam,bihar,chandigarh,chhattisgarh,dd,delhi,dnh,dvc,essar steel,goa,gujarat,haryana,hp,j&k,jharkhand,karnataka,kerala,maharashtra,manipur,meghalaya,mizoram,mp,nagaland,odisha,pondy,punjab,rajasthan,sikkim,tamil nadu,telangana,tripura,up,uttarakhand,west bengal
386,2014-08-06,144.4,1.9,25.6,45.2,5.8,53.5,6.1,95.6,15.2,56.5,10.9,7.8,222.7,164.9,19.4,26.0,16.0,154.0,53.2,337.1,1.7,4.3,1.2,116.2,1.7,61.4,6.8,197.5,155.3,1.2,271.1,128.0,2.6,253.2,34.8,134.5
387,2014-08-07,146.4,1.8,23.9,46.2,6.2,57.4,6.0,105.8,15.2,57.3,10.8,7.3,222.1,171.8,24.5,33.1,18.3,155.0,53.3,341.1,1.7,3.7,1.1,105.6,1.7,70.8,6.6,196.7,149.9,1.4,271.6,133.9,2.9,248.3,36.9,143.3
388,2014-08-08,147.9,1.9,24.1,47.3,5.8,62.2,5.9,104.9,15.3,57.3,10.8,7.3,224.1,172.2,24.4,32.0,19.1,158.2,55.2,343.8,1.7,4.5,1.1,115.2,1.6,71.5,6.6,195.5,137.1,1.3,279.7,135.8,2.9,250.7,34.1,150.8
389,2014-08-09,147.8,1.8,24.7,47.6,5.8,66.0,6.1,104.9,15.2,54.5,10.7,7.6,223.1,172.9,25.6,31.3,18.6,159.4,55.0,344.6,1.7,4.1,1.1,121.6,1.6,71.2,6.7,192.8,140.9,1.2,271.4,139.0,3.0,257.5,33.8,146.4
391,2014-08-11,142.7,1.7,24.8,47.2,5.0,61.2,6.1,88.8,15.4,55.6,7.1,6.7,192.0,163.7,23.2,28.1,18.7,148.8,51.1,345.7,1.7,4.3,1.1,127.3,1.6,68.7,6.0,196.2,131.5,0.9,241.2,138.3,2.9,245.3,33.0,131.9
392,2014-08-12,147.7,1.7,24.8,47.4,6.2,61.8,5.5,98.9,14.9,54.2,6.8,7.6,219.0,165.3,25.3,32.9,20.2,157.8,54.6,307.3,1.7,4.3,1.1,122.3,1.7,71.2,6.3,204.7,138.0,1.1,256.0,146.0,3.0,241.1,35.1,144.2
394,2014-08-14,146.1,1.8,24.6,42.6,6.1,60.5,5.9,107.0,15.4,49.9,6.4,7.9,237.6,174.7,25.6,32.0,19.5,161.6,55.1,376.7,1.8,4.2,1.2,128.8,1.7,75.0,6.2,207.9,149.2,1.2,261.6,141.1,3.1,242.9,35.2,154.2
395,2014-08-15,143.4,1.8,24.0,40.9,6.1,65.6,6.2,106.0,15.4,50.3,6.9,8.0,237.3,177.9,22.9,32.6,20.3,162.1,55.6,375.6,1.7,3.8,1.2,128.0,1.6,75.2,6.3,213.9,154.7,1.1,271.0,139.3,2.4,249.8,35.6,146.7
399,2014-08-19,137.9,1.3,23.7,44.8,5.4,68.4,5.6,99.4,14.3,50.6,8.6,7.5,218.6,176.9,23.7,30.9,19.7,158.3,58.2,374.5,2.5,4.2,1.1,134.4,1.6,72.0,5.7,199.7,179.8,1.3,242.3,140.0,2.9,251.8,35.4,133.9
400,2014-08-20,140.0,1.7,24.4,44.0,6.1,69.6,5.9,108.4,15.2,50.5,6.9,7.7,250.1,184.3,26.1,31.3,21.4,152.1,59.2,387.7,2.3,4.5,1.1,135.6,2.1,72.0,6.2,198.4,182.1,1.0,248.1,134.4,3.3,246.8,36.4,137.8
401,2014-08-21,138.8,1.6,24.9,43.4,6.3,71.8,6.1,110.7,15.1,48.3,6.2,8.1,270.0,190.4,22.7,32.9,21.4,147.8,58.7,376.3,1.8,4.2,1.1,139.5,1.7,71.6,6.6,191.7,195.7,1.5,254.9,128.0,2.8,247.2,36.1,135.1
402,2014-08-22,135.2,1.5,22.9,46.0,6.2,74.7,6.1,110.4,15.3,49.5,6.1,7.4,281.1,196.3,26.0,32.8,19.4,144.4,59.8,376.6,1.9,4.3,1.1,141.7,1.9,71.9,5.8,213.1,200.3,1.2,262.0,132.6,3.3,252.6,37.4,137.3
403,2014-08-23,138.1,1.7,23.4,44.3,6.3,75.2,6.1,110.7,15.4,52.1,5.9,7.6,288.3,193.8,26.7,30.1,19.5,141.8,57.6,353.7,1.8,3.9,1.0,149.2,1.7,72.1,6.9,216.9,203.5,1.2,265.7,138.4,3.4,257.0,36.9,145.6
406,2014-08-26,135.1,1.7,21.6,43.6,6.3,75.3,6.2,114.3,14.6,59.1,6.2,8.0,253.3,191.8,26.2,22.1,18.0,138.6,57.7,353.5,2.0,4.0,1.1,159.5,1.8,74.4,5.9,213.9,212.3,1.2,254.3,143.2,3.2,250.3,35.3,135.7
407,2014-08-27,130.8,1.7,21.7,46.5,6.6,78.2,6.0,115.0,14.6,57.8,6.6,7.8,262.1,194.0,25.2,31.7,18.8,136.9,59.3,346.2,1.7,4.2,1.1,153.2,1.8,73.3,6.4,214.9,213.0,1.2,265.4,140.5,3.4,253.8,34.8,140.6
408,2014-08-28,121.2,1.9,22.3,47.3,6.4,74.0,5.6,115.4,15.2,55.5,7.0,7.8,265.5,191.5,25.9,32.8,21.3,135.3,59.0,342.0,1.9,4.1,1.0,152.4,2.0,70.1,6.3,204.4,189.8,1.1,270.4,136.8,3.7,247.1,34.3,141.6
409,2014-08-29,116.0,1.9,22.7,41.0,6.3,70.3,5.9,109.9,15.4,51.5,6.6,7.3,265.2,187.2,26.6,35.0,19.3,133.0,58.0,330.5,1.9,4.3,1.1,147.5,1.9,68.8,6.3,208.5,173.9,1.3,267.0,127.9,3.5,266.4,34.0,140.5
410,2014-08-30,114.4,1.9,22.0,48.7,6.1,77.4,5.1,105.1,14.4,56.8,6.5,5.9,261.6,182.0,24.5,34.8,17.1,123.6,57.5,312.0,1.7,4.0,1.1,147.9,2.0,72.0,6.1,212.2,171.2,1.2,258.0,119.7,3.5,259.1,35.4,140.8
411,2014-08-31,119.9,1.8,22.0,48.3,5.9,76.8,5.5,98.8,14.6,57.7,6.3,5.9,265.2,183.0,21.5,34.6,18.0,121.6,54.6,325.1,1.8,4.3,1.1,148.3,1.6,71.9,6.5,209.0,184.9,1.1,261.6,116.5,3.6,262.8,34.7,139.2
412,2014-09-01,120.8,1.9,22.0,43.6,5.3,75.9,5.9,87.2,14.6,57.5,6.3,6.3,210.1,157.7,23.4,33.8,17.8,120.7,50.8,319.8,2.0,4.4,1.1,144.4,1.8,72.0,6.2,206.6,172.2,1.2,248.9,118.8,3.4,267.8,33.0,131.4
413,2014-09-02,124.8,1.6,23.8,42.5,5.6,74.4,5.6,93.6,14.3,54.8,6.1,7.0,210.7,149.0,24.6,30.3,17.6,129.7,55.2,319.6,1.6,4.2,1.1,145.4,1.8,68.8,6.4,182.8,169.9,1.2,266.6,123.0,3.4,259.7,33.5,124.0
414,2014-09-03,130.2,1.7,24.4,45.2,5.3,69.1,5.9,94.1,14.5,52.6,6.1,8.0,214.5,140.0,24.2,27.9,18.1,139.0,52.5,329.8,1.6,4.2,1.1,135.8,1.8,71.5,6.5,173.1,163.1,1.1,275.0,127.0,3.6,250.9,35.0,123.0
415,2014-09-04,136.4,1.8,24.2,46.9,5.4,69.1,5.9,92.3,14.5,54.0,7.0,7.9,210.4,142.8,24.8,24.2,19.3,143.8,56.7,339.1,2.4,3.8,1.1,133.3,1.8,69.5,6.8,169.5,145.4,1.2,274.9,139.3,3.6,251.3,34.3,130.7
424,2014-09-13,139.3,1.9,24.2,42.7,4.7,71.2,6.0,89.1,14.8,56.6,6.9,7.9,216.3,133.6,25.0,21.7,18.4,165.9,60.4,353.5,2.3,4.7,1.1,134.4,1.8,74.8,6.5,143.6,153.3,1.3,280.9,145.3,2.8,230.1,35.5,145.6
425,2014-09-14,137.7,1.8,23.6,46.4,4.1,71.3,6.0,86.2,14.5,48.2,7.2,7.9,214.0,126.8,23.3,22.3,17.3,155.6,53.6,343.8,2.0,4.7,1.1,133.9,1.8,77.4,6.4,130.3,156.4,1.3,258.4,143.8,3.2,237.0,33.8,144.2
426,2014-09-15,134.8,1.9,23.6,47.6,4.7,69.4,6.0,91.7,14.7,54.1,6.7,7.7,226.1,133.1,24.7,23.7,18.8,160.0,58.2,365.9,2.0,4.4,1.2,136.5,1.8,73.6,6.4,140.5,165.9,1.5,260.7,141.4,3.3,233.5,35.0,147.5
427,2014-09-16,128.8,2.0,24.7,48.4,4.9,68.9,6.0,97.3,14.9,56.3,6.8,7.8,233.5,145.7,26.2,25.4,18.9,161.4,60.2,375.0,2.0,4.5,1.2,136.6,1.7,73.9,6.1,146.8,174.1,1.3,261.2,140.1,3.3,232.4,35.0,148.8
428,2014-09-17,125.7,1.9,25.4,51.3,5.2,64.6,5.2,100.3,14.5,55.9,6.8,7.8,236.6,157.1,25.4,26.1,19.5,160.2,59.7,370.9,1.7,4.1,1.0,136.8,1.8,74.9,6.2,168.2,172.6,1.2,267.4,137.8,3.4,237.1,33.8,141.8
429,2014-09-18,125.7,1.9,24.1,48.9,5.4,67.2,6.1,101.4,15.0,55.0,7.3,7.8,249.4,163.9,27.0,26.9,19.8,157.6,60.3,373.7,1.5,4.4,1.2,142.3,1.8,74.9,6.4,180.4,179.8,1.2,272.8,141.1,3.3,229.5,35.2,144.6
430,2014-09-19,129.7,1.8,23.5,48.1,5.7,93.8,6.2,101.7,15.0,56.1,7.4,8.1,259.2,162.7,26.7,27.4,19.6,156.4,60.5,372.0,1.9,4.6,1.1,146.0,1.9,74.9,6.3,194.4,184.6,1.2,275.1,140.7,3.1,237.6,36.2,147.2
431,2014-09-20,129.1,1.8,23.6,47.7,5.2,63.7,6.0,99.1,15.1,54.8,6.7,8.0,265.3,166.3,26.4,26.7,20.4,150.9,60.2,372.8,2.0,4.8,1.2,148.3,1.8,74.4,6.5,195.3,186.0,1.4,270.4,137.7,2.9,255.9,34.9,128.7
433,2014-09-22,127.1,1.7,18.2,49.0,5.2,66.2,5.8,97.8,14.9,52.2,6.5,8.3,276.6,160.2,24.9,28.1,18.9,156.5,61.4,396.0,2.3,3.1,1.1,157.7,1.8,74.2,5.8,196.8,187.0,1.2,269.4,140.8,3.2,236.1,34.3,119.2
434,2014-09-23,133.5,1.5,18.3,47.6,5.3,68.7,6.1,96.0,15.0,49.9,6.9,8.5,282.3,166.2,24.9,28.8,19.3,153.5,62.1,405.7,2.0,3.0,1.2,163.5,1.6,76.5,6.5,197.0,197.0,1.2,251.1,143.3,3.4,229.1,35.0,121.3
435,2014-09-24,134.4,1.7,20.7,48.2,5.3,72.2,6.1,95.4,15.5,52.4,7.1,8.6,285.2,167.0,26.5,28.9,18.7,150.2,62.4,413.9,2.5,4.0,1.2,170.5,1.7,76.6,6.6,192.0,199.6,1.2,253.5,136.4,3.0,223.5,32.3,136.0
440,2014-09-29,138.4,1.9,20.3,48.7,4.9,77.6,5.9,87.8,14.7,54.4,8.1,7.7,302.1,153.7,24.1,29.9,20.6,143.8,58.4,428.6,2.1,4.7,0.9,183.5,1.8,77.7,6.3,163.9,198.0,1.3,246.0,138.2,3.0,231.0,31.3,137.8
441,2014-09-30,143.9,2.0,23.1,51.4,5.0,76.4,5.8,96.4,15.4,55.0,7.9,8.6,302.5,158.1,24.4,32.6,19.7,147.6,59.1,423.0,2.1,4.3,1.0,181.9,1.8,77.9,6.4,166.6,204.9,1.3,234.7,138.1,3.4,226.7,29.4,139.1
442,2014-10-01,146.8,1.9,24.7,57.1,4.8,76.9,5.7,95.9,14.9,53.8,7.7,8.3,295.9,144.2,24.8,32.6,21.1,142.8,58.8,421.1,2.2,4.3,1.1,181.7,2.2,76.3,6.5,160.8,204.8,1.1,239.5,140.1,3.3,236.2,31.0,128.4
444,2014-10-03,139.7,1.9,23.0,52.8,4.1,79.9,3.6,83.5,12.8,51.6,6.1,7.8,285.0,159.5,20.3,35.1,19.6,141.7,58.9,389.4,2.2,3.9,1.0,172.8,1.9,73.3,5.9,154.1,199.7,0.8,241.1,139.6,3.4,259.9,30.4,126.3
445,2014-10-04,144.1,1.9,22.4,51.0,4.6,77.5,5.0,90.3,14.0,51.8,6.5,8.2,300.1,156.0,22.4,31.1,20.2,146.2,59.8,411.8,2.0,4.4,1.1,173.1,1.9,71.3,6.2,156.0,202.9,0.8,254.2,134.6,3.3,250.9,32.0,124.5
446,2014-10-05,145.6,1.9,23.1,51.8,4.3,76.6,6.0,89.6,15.1,54.8,6.5,8.8,300.7,155.3,23.0,32.1,21.1,143.4,55.4,418.9,2.2,4.3,1.0,172.1,2.0,71.5,6.3,159.8,204.2,0.8,252.5,137.9,3.3,243.9,31.6,132.3
447,2014-10-06,140.4,1.9,24.2,53.9,4.8,79.8,6.0,91.8,15.5,55.1,7.4,9.1,307.7,159.9,24.4,36.7,21.9,140.6,58.8,423.2,2.1,3.6,1.1,169.2,1.9,66.8,6.3,157.5,203.7,0.9,253.1,147.4,3.3,248.8,31.1,136.3
448,2014-10-07,139.0,1.9,24.9,52.8,5.0,77.9,5.9,97.7,15.3,52.3,7.3,9.3,305.8,158.7,24.6,33.9,21.6,143.5,60.6,419.4,2.1,3.5,1.1,168.1,1.8,71.9,6.3,155.3,194.4,0.7,256.7,144.9,3.1,228.2,31.0,136.0
449,2014-10-08,138.9,1.7,24.7,53.3,4.4,77.9,5.9,82.8,15.3,55.1,7.6,9.3,305.8,134.4,22.1,22.5,19.2,142.4,59.8,419.4,2.2,3.8,1.1,168.1,1.9,73.3,6.5,133.2,189.9,1.0,252.2,141.3,3.1,240.0,30.8,141.2
450,2014-10-09,138.0,1.9,25.3,51.2,4.3,77.8,6.1,87.3,15.0,55.3,6.5,8.7,304.3,127.2,23.8,32.8,19.2,142.9,61.6,418.7,1.9,3.5,1.2,165.7,1.8,74.5,6.7,131.7,187.4,0.6,256.3,141.7,3.2,243.7,30.7,145.9
451,2014-10-10,138.4,1.9,25.1,52.1,4.3,79.0,6.1,87.7,15.2,55.2,7.3,8.1,308.0,135.2,23.8,32.9,19.0,145.7,58.8,417.0,1.9,3.7,1.1,167.7,2.0,72.2,6.5,128.3,181.4,1.1,259.0,147.1,3.2,238.5,29.1,150.2
455,2014-10-14,114.0,1.8,24.6,44.5,3.8,52.0,6.0,77.7,15.5,52.3,6.9,8.4,307.5,115.0,23.8,31.3,18.5,157.5,59.9,433.8,2.3,4.5,1.1,152.5,2.0,64.6,6.7,108.3,177.8,1.5,265.6,134.2,3.4,180.1,29.7,139.3
456,2014-10-15,117.6,1.7,24.1,41.2,3.7,62.7,6.1,73.8,15.4,54.8,7.9,9.3,306.3,110.8,24.1,32.0,18.8,161.2,59.5,412.1,2.2,3.4,1.2,164.1,2.0,68.3,6.4,110.1,182.6,1.8,256.0,136.5,3.1,183.0,29.2,138.1
457,2014-10-16,120.4,1.7,23.6,50.9,3.6,64.6,6.0,70.4,15.0,55.6,7.5,9.2,308.3,108.7,24.1,31.4,19.1,164.5,60.0,429.0,2.1,4.7,1.1,169.1,2.1,68.5,6.5,107.0,171.4,1.4,249.5,144.5,3.0,199.7,30.5,133.3
458,2014-10-17,122.1,1.9,23.5,49.0,3.5,66.1,6.1,70.2,14.9,56.1,6.7,9.1,307.4,112.3,24.1,32.1,19.6,162.2,59.3,422.1,1.8,4.2,1.1,170.4,2.0,69.1,6.0,107.8,171.4,1.3,243.5,144.9,3.5,203.2,30.6,144.5
459,2014-10-18,120.3,1.2,23.2,47.0,3.4,66.6,6.0,68.4,15.0,55.2,8.1,8.8,305.7,111.6,23.8,29.6,20.6,151.9,58.2,413.1,1.5,3.9,1.1,169.3,1.8,69.9,5.8,107.9,180.4,1.7,228.9,143.4,3.4,206.1,28.6,132.6
460,2014-10-19,112.6,1.3,21.5,47.2,3.2,67.7,5.9,62.1,14.9,55.4,8.0,7.9,296.0,109.5,22.7,32.7,20.6,148.3,53.0,414.2,2.2,3.0,1.1,169.3,1.7,69.8,5.5,106.6,185.1,1.4,211.9,138.1,3.3,208.3,29.0,118.7
461,2014-10-20,113.9,1.5,22.4,50.2,3.6,69.0,6.0,67.9,15.1,55.8,8.3,8.4,300.8,119.2,23.8,32.1,21.1,154.3,57.1,429.6,1.6,3.3,1.1,174.9,1.8,71.0,5.6,104.2,184.6,1.2,214.6,139.6,3.5,211.7,31.0,128.7
462,2014-10-21,120.7,1.4,23.6,51.0,3.6,69.4,6.0,69.9,15.2,56.0,7.8,8.3,296.7,121.9,24.5,31.7,21.5,156.4,57.9,434.4,1.9,4.3,1.1,175.9,2.0,70.8,6.2,109.1,188.3,1.2,203.5,140.5,3.1,232.5,31.1,127.2
467,2014-10-26,104.8,1.6,21.9,51.5,3.1,61.2,4.2,62.5,13.3,57.3,7.2,6.3,227.3,107.2,20.7,32.7,20.7,112.2,54.1,337.5,2.4,4.6,1.2,179.2,2.0,71.1,5.2,97.8,183.0,1.0,204.2,119.9,2.7,226.4,28.4,120.0
468,2014-10-27,101.2,1.8,21.5,51.5,3.6,61.5,5.3,68.1,14.2,55.5,6.7,7.5,242.4,110.8,23.2,32.9,21.4,128.4,58.5,366.7,1.9,4.6,1.2,183.2,1.8,70.9,5.3,104.0,188.4,1.3,218.0,119.8,2.7,224.7,29.5,119.8
469,2014-10-28,105.3,1.7,22.5,52.7,3.6,63.0,5.7,68.1,14.4,57.2,7.0,7.9,253.8,111.8,23.4,32.1,22.0,132.6,59.0,381.2,2.3,4.4,1.2,186.3,1.9,67.3,5.6,103.4,188.3,1.2,223.8,123.2,2.6,225.2,28.8,118.1
470,2014-10-29,115.7,1.8,21.8,52.3,3.5,62.9,5.9,60.0,9.8,57.7,6.7,8.3,260.0,100.5,23.5,26.6,22.2,137.2,60.3,389.1,2.3,4.6,1.2,189.1,1.9,71.3,5.9,97.8,191.4,2.0,227.6,127.3,2.8,227.3,30.1,120.3
471,2014-10-30,114.6,1.7,22.2,51.3,3.6,63.8,5.8,68.6,13.4,57.1,7.1,8.1,259.1,115.2,22.5,35.2,21.7,142.0,59.6,388.7,2.2,4.5,1.1,189.1,2.0,69.8,5.8,104.0,175.8,1.7,230.6,128.1,2.7,229.4,28.6,121.8
472,2014-10-31,122.4,1.9,22.0,51.6,3.5,64.7,6.0,66.5,15.3,56.5,6.9,7.8,262.6,114.4,23.9,36.8,22.0,149.2,60.1,387.1,2.0,4.3,1.2,191.8,2.1,70.7,5.8,99.2,197.9,1.6,237.1,126.2,2.6,226.5,30.1,122.6
473,2014-11-01,122.8,1.6,22.1,50.5,3.3,63.4,5.9,60.1,15.8,55.3,6.6,7.8,267.9,112.2,23.7,36.5,21.8,140.3,59.6,389.0,2.3,4.5,1.2,189.1,2.0,69.6,5.4,98.5,197.3,1.5,229.6,127.6,2.4,219.0,30.0,124.1
474,2014-11-02,119.4,1.7,22.2,49.5,2.9,64.5,5.8,56.2,15.4,53.9,7.5,6.9,266.0,103.5,22.6,36.8,21.5,138.2,53.9,383.6,2.1,3.9,1.1,195.8,2.0,68.5,5.0,91.4,197.9,1.5,209.4,125.6,2.7,217.2,28.7,117.4
475,2014-11-03,122.9,1.8,21.5,51.7,3.4,64.7,6.0,61.7,16.4,54.5,8.1,8.0,277.9,110.5,21.2,37.4,22.1,155.0,58.5,397.1,2.1,4.3,1.2,199.8,2.1,66.8,5.4,91.2,199.0,1.3,216.8,124.3,2.7,215.5,31.2,114.7
476,2014-11-04,127.7,1.7,21.8,45.7,3.4,64.0,6.1,59.7,16.7,52.8,8.3,8.0,277.5,111.8,24.2,38.3,19.5,161.0,59.3,396.6,2.1,4.9,1.2,203.1,1.9,69.5,5.4,91.3,202.2,1.6,227.0,126.4,2.7,211.8,30.2,116.8
477,2014-11-05,126.2,1.6,22.3,49.0,3.4,63.4,6.1,62.3,16.6,51.7,7.1,8.3,279.7,112.5,24.2,28.7,22.1,161.5,60.4,407.1,2.1,4.8,1.2,204.2,2.1,64.7,5.4,95.0,205.3,1.3,233.2,128.6,2.7,206.0,31.3,120.4
478,2014-11-06,126.2,1.7,22.4,51.0,3.2,63.4,6.1,60.8,17.5,52.8,6.9,8.2,279.7,111.5,27.1,31.1,21.2,166.9,61.2,404.8,2.1,4.6,1.2,204.9,2.1,69.7,5.5,92.9,203.2,1.3,237.3,129.1,2.8,214.0,32.2,117.8
479,2014-11-07,127.9,1.8,21.7,51.7,3.5,62.7,6.0,63.4,16.6,52.9,7.4,8.0,281.1,111.1,24.6,35.8,21.9,169.5,61.1,403.0,2.3,4.5,1.1,205.5,2.1,67.7,5.6,94.9,205.0,1.3,238.0,129.4,2.8,206.8,33.3,118.8
480,2014-11-08,133.0,1.8,21.9,50.0,3.4,61.3,6.0,61.5,17.2,54.2,7.1,7.8,281.6,108.4,24.8,34.7,21.6,168.1,60.7,401.3,2.2,4.6,1.2,206.5,2.0,63.6,5.9,92.9,207.0,1.2,237.2,126.2,2.8,218.7,31.3,122.1
481,2014-11-09,125.7,1.8,21.8,49.6,3.1,62.8,5.8,60.6,17.5,55.4,7.5,7.3,273.1,103.2,23.6,38.7,21.5,162.2,55.6,390.3,2.3,4.3,1.1,205.6,2.0,67.3,5.4,92.5,200.8,1.2,233.2,122.0,2.8,218.3,30.2,112.6
482,2014-11-10,127.3,1.9,21.3,50.8,3.4,62.6,5.9,62.3,17.8,55.9,7.5,8.0,280.0,101.4,24.5,38.2,22.3,166.4,60.7,406.9,2.3,4.2,1.3,206.4,2.0,66.0,5.8,88.2,199.8,1.4,241.6,123.1,2.8,214.3,30.2,120.8
483,2014-11-11,129.6,1.8,20.4,50.5,3.4,63.1,6.1,59.9,16.9,56.9,8.0,8.3,285.9,102.6,24.4,38.9,20.1,166.8,59.6,413.6,2.4,4.3,1.2,207.3,2.0,66.7,6.0,90.8,200.9,1.3,245.9,124.2,2.6,220.1,33.8,124.3
484,2014-11-12,130.6,1.9,21.1,48.8,3.5,63.8,6.0,59.2,15.7,55.9,9.3,7.7,285.8,102.4,24.8,33.5,19.8,166.4,58.2,416.8,2.2,4.3,1.2,200.2,2.1,68.4,5.7,92.4,203.8,1.6,231.6,122.1,2.6,221.5,31.8,117.7
485,2014-11-13,120.4,1.8,21.3,49.9,3.3,64.4,6.1,57.6,15.7,57.7,8.6,8.1,293.1,103.1,24.4,39.2,22.4,152.6,59.0,409.9,2.3,4.4,1.2,202.8,2.1,68.4,5.7,94.3,203.5,1.4,225.4,117.3,2.6,222.3,32.1,116.5
486,2014-11-14,118.8,1.8,21.6,48.7,3.4,62.6,5.9,59.6,15.9,55.9,9.3,7.9,293.2,91.9,24.4,40.0,20.7,142.6,59.8,393.2,2.2,4.3,1.2,205.5,2.1,67.6,5.7,93.1,205.0,1.3,221.2,118.2,2.8,219.5,33.8,112.4
487,2014-11-15,124.5,1.8,20.8,49.5,3.2,62.2,5.9,54.9,15.3,54.7,9.6,7.6,286.0,101.4,24.9,39.7,21.6,139.0,61.4,362.1,2.2,4.4,1.2,202.8,2.1,66.9,5.9,101.9,206.7,1.3,222.3,116.6,2.5,220.2,30.8,109.8
488,2014-11-16,124.7,1.8,18.0,49.7,3.0,60.7,5.9,54.8,15.4,53.3,9.5,7.2,271.3,93.4,23.5,39.3,21.6,131.5,56.2,354.3,2.1,4.2,1.1,196.2,2.0,64.8,5.4,93.9,203.9,1.8,216.5,115.9,2.3,221.1,30.6,105.3
489,2014-11-17,129.0,1.8,20.7,49.0,3.3,61.8,6.1,60.0,14.1,53.2,8.1,7.5,278.9,99.7,23.7,39.3,20.5,147.0,60.9,371.3,2.3,4.3,1.2,193.4,2.1,70.3,6.3,96.6,198.9,1.5,227.8,119.8,2.0,216.5,32.0,108.9
490,2014-11-18,130.8,1.8,20.5,49.1,3.4,62.0,5.2,58.0,13.3,53.5,7.9,8.0,281.7,103.7,24.0,39.3,20.0,152.8,61.2,382.3,2.2,4.5,1.2,197.7,2.1,64.4,6.0,98.2,198.6,1.4,236.2,122.3,2.5,212.9,32.5,106.3
491,2014-11-19,125.5,1.7,20.2,48.4,3.4,60.4,4.7,58.4,13.7,54.0,8.5,8.2,280.3,106.0,23.5,38.6,19.5,156.5,61.3,385.1,2.0,4.0,1.1,198.1,2.0,65.0,6.2,99.9,200.0,1.3,234.4,119.9,2.7,209.2,32.4,109.2
492,2014-11-20,130.4,1.7,21.6,48.5,3.4,63.6,5.0,58.5,14.0,59.2,8.2,7.5,281.6,104.9,24.4,39.5,19.5,161.2,60.6,381.7,2.2,4.2,1.2,198.9,1.9,63.4,6.2,99.7,203.7,1.7,236.6,120.0,2.6,219.6,32.9,110.4
493,2014-11-21,129.6,1.8,21.1,50.6,3.5,63.3,6.1,42.0,14.3,54.1,9.1,7.7,281.9,104.7,24.3,40.5,20.3,162.8,60.7,381.3,2.3,4.6,1.2,202.7,2.2,64.2,6.0,99.4,204.7,1.9,242.6,122.4,2.7,221.2,32.4,107.4
494,2014-11-22,131.7,1.8,18.9,49.2,3.3,62.7,6.2,57.1,14.6,54.8,8.3,7.7,282.7,103.3,23.9,40.2,20.9,163.0,60.2,383.4,2.3,4.6,1.2,203.5,1.9,69.4,6.0,100.7,192.0,1.5,238.1,120.3,1.9,220.9,32.3,106.6
495,2014-11-23,129.4,1.8,20.4,48.7,3.0,62.3,6.1,53.8,14.5,53.7,8.0,6.8,271.3,96.9,23.2,34.3,21.8,155.4,54.7,375.0,2.3,4.8,1.2,202.2,1.9,64.1,5.4,99.2,191.5,1.7,216.8,118.7,2.3,211.7,30.2,100.2
496,2014-11-24,132.6,1.8,20.6,49.6,3.3,60.5,6.2,58.3,14.3,54.9,7.0,7.7,282.6,107.5,24.1,40.2,22.2,164.1,59.8,389.5,2.3,4.7,1.1,203.5,2.0,66.0,5.9,100.6,193.4,1.6,227.2,121.0,2.9,211.2,32.2,106.0
497,2014-11-25,129.6,1.8,21.4,47.7,3.4,62.7,6.3,51.5,13.7,54.7,7.3,7.9,279.7,113.9,24.8,39.0,21.2,166.7,60.0,394.8,2.3,5.0,1.2,204.4,2.2,64.2,5.9,103.1,206.0,1.4,233.2,121.5,2.7,220.4,32.3,102.4
498,2014-11-26,131.3,1.9,21.3,48.7,3.4,62.3,5.8,58.6,14.1,56.3,8.3,7.6,278.9,113.8,24.8,41.0,20.4,168.9,59.2,393.1,2.3,5.0,1.2,205.3,2.2,61.4,5.9,105.8,207.7,1.6,237.9,121.1,2.7,219.5,32.5,101.5
499,2014-11-27,131.0,1.8,20.0,47.9,3.4,64.6,5.6,58.4,14.7,54.8,7.7,7.9,280.4,112.5,25.1,40.4,20.9,171.0,59.2,390.7,2.4,4.8,1.2,205.5,2.4,62.2,5.7,107.2,208.3,1.7,236.8,121.1,3.3,211.1,32.2,108.0
500,2014-11-28,129.4,1.9,21.3,48.3,3.5,63.2,5.2,59.9,14.2,54.5,7.2,7.3,281.0,111.3,24.6,41.1,20.7,168.0,59.2,384.9,2.3,4.9,1.2,205.6,2.2,61.0,5.6,105.7,207.8,1.4,230.1,123.5,2.6,215.0,32.3,106.0
501,2014-11-29,124.4,1.8,22.0,47.9,3.4,61.9,5.6,57.9,14.7,54.2,7.5,7.4,279.5,112.7,24.1,40.1,20.8,166.8,58.5,384.8,2.3,4.4,1.2,205.1,2.2,61.5,5.6,110.5,211.1,1.5,228.0,120.7,2.6,221.7,31.7,107.4
502,2014-11-30,128.4,1.9,18.0,48.6,3.1,63.1,5.7,55.1,14.3,54.2,7.4,6.6,265.1,107.7,21.5,38.7,20.3,158.8,52.9,374.2,2.3,5.2,1.0,201.1,2.1,63.9,4.8,114.0,210.4,1.8,215.2,118.3,2.3,221.4,29.7,102.6
503,2014-12-01,128.0,1.9,22.7,47.6,3.4,61.4,5.8,57.4,14.4,52.1,6.8,7.5,273.1,109.5,23.5,42.0,19.8,164.4,57.0,381.4,2.2,3.5,0.9,203.9,2.2,64.7,5.3,111.8,207.7,1.6,225.2,121.1,2.5,207.5,31.3,109.5
